date,symbol,score,fold,synthetic
2015-01-06,DEMO0016,0.7292412475473258,1,True
2015-01-06,DEMO0017,0.39955300556380413,1,True
2015-01-06,DEMO0018,0.3667517604482092,1,True
2015-01-06,DEMO0019,0.7478979512966603,1,True
2015-01-06,DEMO0020,0.4449965112968651,1,True
2015-01-06,DEMO0021,0.13196204545959422,1,True
2015-01-06,DEMO0022,0.17306917301212343,1,True
2015-01-06,DEMO0023,0.23479806795846792,1,True
2015-01-06,DEMO0024,0.6437394777133165,1,True
2015-01-06,DEMO0025,0.5413361881936823,1,True
2015-01-06,DEMO0026,0.6995475473004943,1,True
2015-01-06,DEMO0027,0.376884022453463,1,True
2015-01-06,DEMO0028,0.5459878914726528,1,True
2015-01-06,DEMO0029,0.6808139652238013,1,True
2015-01-06,DEMO0030,0.41092062132371954,1,True
2015-01-06,DEMO0031,0.6320811732858637,1,True
2015-01-06,DEMO0032,0.3091396025288504,1,True
2015-01-06,DEMO0033,0.3954166401310547,1,True
2015-01-06,DEMO0034,0.3900230142535743,1,True
2015-01-06,DEMO0035,0.15501182141823594,1,True
2015-01-06,DEMO0036,0.6407983761877425,1,True
2015-01-06,DEMO0037,0.3647164404358804,1,True
2015-01-06,DEMO0038,0.5038281195534786,1,True
2015-01-06,DEMO0039,0.6390011342293959,1,True
2015-01-06,DEMO0040,0.6291239641724516,1,True
2015-01-06,DEMO0041,0.6923017226493312,1,True
2015-01-06,DEMO0042,0.47179103219162943,1,True
2015-01-06,DEMO0043,0.3780255417010339,1,True
2015-01-06,DEMO0044,0.47720868342146167,1,True
2015-01-06,DEMO0045,0.013129340191221472,1,True
2015-01-06,DEMO0046,0.08247552402544356,1,True
2015-01-06,DEMO0047,0.11839046290337546,1,True
2015-01-06,DEMO0048,0.21234069333454564,1,True
2015-01-06,DEMO0049,0.6156263805984168,1,True
2015-01-06,DEMO0050,0.23883179665935522,1,True
2015-01-07,DEMO0001,0.39105512713983254,2,True
2015-01-07,DEMO0002,0.8752766930169825,2,True
2015-01-07,DEMO0003,0.39737671052544626,2,True
2015-01-07,DEMO0004,0.7131240157992897,2,True
2015-01-07,DEMO0005,0.23070886641043004,2,True
2015-01-07,DEMO0006,0.4409165938465302,2,True
2015-01-07,DEMO0007,0.2259733260365152,2,True
2015-01-07,DEMO0008,0.4023508470107969,2,True
2015-01-07,DEMO0009,0.7427977073320977,2,True
2015-01-07,DEMO0010,0.011774665551839385,2,True
2015-01-07,DEMO0011,0.6256288167344096,2,True
2015-01-07,DEMO0012,0.5688498071183137,2,True
2015-01-07,DEMO0013,0.3287048658835082,2,True
2015-01-07,DEMO0014,0.08277996636550783,2,True
2015-01-07,DEMO0015,0.5210433925503215,2,True
2015-01-07,DEMO0016,0.34736982591703913,2,True
2015-01-07,DEMO0017,0.5673892851303229,2,True
2015-01-07,DEMO0018,0.506529552188353,2,True
2015-01-07,DEMO0019,0.9626156229980736,2,True
2015-01-07,DEMO0020,0.4311252797005275,2,True
2015-01-07,DEMO0021,0.20476277068899562,2,True
2015-01-07,DEMO0022,0.5519738494885764,2,True
2015-01-07,DEMO0023,0.5637290168051039,2,True
2015-01-07,DEMO0024,0.8925854646644621,2,True
2015-01-07,DEMO0025,0.7412974923059945,2,True
2015-01-07,DEMO0026,0.6032412892160903,2,True
2015-01-07,DEMO0027,0.9226410007849443,2,True
2015-01-07,DEMO0028,0.15705465961558113,2,True
2015-01-07,DEMO0029,0.31554080991943867,2,True
2015-01-07,DEMO0030,0.23274164349979248,2,True
2015-01-07,DEMO0031,0.38769285221198474,2,True
2015-01-07,DEMO0032,0.10280587533793117,2,True
2015-01-07,DEMO0033,0.6835738621585081,2,True
2015-01-07,DEMO0034,0.4360711361566155,2,True
2015-01-07,DEMO0035,0.07563569917693053,2,True
2015-01-07,DEMO0036,0.2070486216998858,2,True
2015-01-07,DEMO0037,0.59072512643968,2,True
2015-01-07,DEMO0038,0.7421679417478135,2,True
2015-01-07,DEMO0039,0.9899273359776318,2,True
2015-01-07,DEMO0040,0.9899273359776318,2,True
2015-01-07,DEMO0041,0.6198512054960271,2,True
2015-01-07,DEMO0042,0.21456600799283593,2,True
2015-01-07,DEMO0043,0.011774665551839385,2,True
2015-01-07,DEMO0044,0.5775031021196037,2,True
2015-01-07,DEMO0045,0.26554523429948274,2,True
2015-01-07,DEMO0046,0.380317928454151,2,True
2015-01-07,DEMO0047,0.32352405272577994,2,True
2015-01-07,DEMO0048,0.4595785010846679,2,True
2015-01-07,DEMO0049,0.8079437013550328,2,True
2015-01-07,DEMO0050,0.5455574406812272,2,True
2015-01-08,DEMO0001,0.4544273905355892,3,True
2015-01-08,DEMO0002,0.20125355675429507,3,True
2015-01-08,DEMO0003,0.016781514596742153,3,True
2015-01-08,DEMO0004,0.35983621766510476,3,True
2015-01-08,DEMO0005,0.48469567187513046,3,True
2015-01-08,DEMO0006,0.9899273359776318,3,True
2015-01-08,DEMO0007,0.5378284308016623,3,True
2015-01-08,DEMO0008,0.7839141487762262,3,True
2015-01-08,DEMO0009,0.35608699051066905,3,True
2015-01-08,DEMO0010,0.15815719428618713,3,True
2015-01-08,DEMO0011,0.22161585454568145,3,True
2015-01-08,DEMO0012,0.2908664106409439,3,True
2015-01-08,DEMO0013,0.9899273359776318,3,True
2015-01-08,DEMO0014,0.26310720152783473,3,True
2015-01-08,DEMO0015,0.7422726258141703,3,True
2015-01-08,DEMO0016,0.2395684609899913,3,True
2015-01-08,DEMO0017,0.7691436366877014,3,True
2015-01-08,DEMO0018,0.6113472691081907,3,True
2015-01-08,DEMO0019,0.4550038579181212,3,True
2015-01-08,DEMO0020,0.4884542334130364,3,True
2015-01-08,DEMO0021,0.31120023882976294,3,True
2015-01-08,DEMO0022,0.6289914694864205,3,True
2015-01-08,DEMO0023,0.3688788113543312,3,True
2015-01-08,DEMO0024,0.1464190737359347,3,True
2015-01-08,DEMO0025,0.1313121645601284,3,True
2015-01-08,DEMO0026,0.5500432696790095,3,True
2015-01-08,DEMO0027,0.9560662596875211,3,True
2015-01-08,DEMO0028,0.5464070258587327,3,True
2015-01-08,DEMO0029,0.46597340149093225,3,True
2015-01-08,DEMO0030,0.582732364803387,3,True
2015-01-08,DEMO0031,0.8772320200167225,3,True
2015-01-08,DEMO0032,0.563551717361857,3,True
2015-01-08,DEMO0033,0.3815967691873304,3,True
2015-01-08,DEMO0034,0.8195797699135873,3,True
2015-01-08,DEMO0035,0.6239928337331591,3,True
2015-01-08,DEMO0036,0.9435564325535376,3,True
2015-01-08,DEMO0037,0.5531166585303425,3,True
2015-01-08,DEMO0038,0.14674722037573545,3,True
2015-01-08,DEMO0039,0.10526739601371171,3,True
2015-01-08,DEMO0040,0.9768037447021252,3,True
2015-01-08,DEMO0041,0.9899273359776318,3,True
2015-01-08,DEMO0042,0.4483985837394931,3,True
2015-01-08,DEMO0043,0.3896046002164057,3,True
2015-01-08,DEMO0044,0.9221044688811394,3,True
2015-01-08,DEMO0045,0.1806444591673177,3,True
2015-01-08,DEMO0046,0.24193564565099634,3,True
2015-01-08,DEMO0047,0.6859340287564857,3,True
2015-01-08,DEMO0048,0.3863085611188629,3,True
2015-01-08,DEMO0049,0.4987428169546837,3,True
2015-01-08,DEMO0050,0.4530394212027615,3,True
2015-01-09,DEMO0001,0.597670860327825,4,True
2015-01-09,DEMO0002,0.906526839627771,4,True
2015-01-09,DEMO0003,0.5263710132917342,4,True
2015-01-09,DEMO0004,0.6861106977267398,4,True
2015-01-09,DEMO0005,0.011774665551839385,4,True
2015-01-09,DEMO0006,0.48615756735513255,4,True
2015-01-09,DEMO0007,0.2568014929566623,4,True
2015-01-09,DEMO0008,0.14837996045831503,4,True
2015-01-09,DEMO0009,0.24672034085169164,4,True
2015-01-09,DEMO0010,0.4037681381816182,4,True
2015-01-09,DEMO0011,0.7646199564946732,4,True
2015-01-09,DEMO0012,0.11732435402922359,4,True
2015-01-09,DEMO0013,0.5090639341908898,4,True
2015-01-09,DEMO0014,0.3604535431203893,4,True
2015-01-09,DEMO0015,0.4056301948401778,4,True
2015-01-09,DEMO0016,0.7896929447420457,4,True
2015-01-09,DEMO0017,0.6555620922987982,4,True
2015-01-09,DEMO0018,0.8862953801530637,4,True
2015-01-09,DEMO0019,0.45561937703537536,4,True
2015-01-09,DEMO0020,0.29931982469478413,4,True
2015-01-09,DEMO0021,0.435598828535641,4,True
2015-01-09,DEMO0022,0.5702242454973852,4,True
2015-01-09,DEMO0023,0.5511937685920456,4,True
2015-01-09,DEMO0024,0.18718515496838922,4,True
2015-01-09,DEMO0025,0.5263435529601017,4,True
2015-01-09,DEMO0026,0.5661052910005077,4,True
2015-01-09,DEMO0027,0.9899273359776318,4,True
2015-01-09,DEMO0028,0.9899273359776318,4,True
2015-01-09,DEMO0029,0.253910962463811,4,True
2015-01-09,DEMO0030,0.41726085175603456,4,True
2015-01-09,DEMO0031,0.07776158970641578,4,True
2015-01-09,DEMO0032,0.3296987586518585,4,True
2015-01-09,DEMO0033,0.5913287918880594,4,True
2015-01-09,DEMO0034,0.8483217157607659,4,True
2015-01-09,DEMO0035,0.289752766208298,4,True
2015-01-09,DEMO0036,0.311385353512474,4,True
2015-01-09,DEMO0037,0.011774665551839385,4,True
2015-01-09,DEMO0038,0.4532637156738605,4,True
2015-01-09,DEMO0039,0.19352841135534066,4,True
2015-01-09,DEMO0040,0.34738520703532694,4,True
2015-01-09,DEMO0041,0.24709319082384862,4,True
2015-01-09,DEMO0042,0.4730100885012216,4,True
2015-01-09,DEMO0043,0.011774665551839385,4,True
2015-01-09,DEMO0044,0.0767214217371856,4,True
2015-01-09,DEMO0045,0.9899273359776318,4,True
2015-01-09,DEMO0046,0.12857407587029052,4,True
2015-01-09,DEMO0047,0.18360629923008376,4,True
2015-01-09,DEMO0048,0.9899273359776318,4,True
2015-01-09,DEMO0049,0.9899273359776318,4,True
2015-01-09,DEMO0050,0.1620188455552098,4,True
2015-01-12,DEMO0001,0.39391693932827054,0,True
2015-01-12,DEMO0002,0.5988200779288727,0,True
2015-01-12,DEMO0003,0.9899273359776318,0,True
2015-01-12,DEMO0004,0.21533995889526103,0,True
2015-01-12,DEMO0005,0.4294156805946027,0,True
2015-01-12,DEMO0006,0.7246196519254031,0,True
2015-01-12,DEMO0007,0.6257276681359629,0,True
2015-01-12,DEMO0008,0.3916343494759761,0,True
2015-01-12,DEMO0009,0.46158996910347966,0,True
2015-01-12,DEMO0010,0.10332270231556195,0,True
2015-01-12,DEMO0011,0.4314664604561259,0,True
2015-01-12,DEMO0012,0.42332184450742416,0,True
2015-01-12,DEMO0013,0.5672431224754355,0,True
2015-01-12,DEMO0014,0.33991203708164386,0,True
2015-01-12,DEMO0015,0.6363429712839083,0,True
2015-01-12,DEMO0016,0.7925675727534405,0,True
2015-01-12,DEMO0017,0.5450900059033176,0,True
2015-01-12,DEMO0018,0.6017648150881119,0,True
2015-01-12,DEMO0019,0.515566018256632,0,True
2015-01-12,DEMO0020,0.500245736369999,0,True
2015-01-12,DEMO0021,0.2919252811535247,0,True
2015-01-12,DEMO0022,0.5915854988689845,0,True
2015-01-12,DEMO0023,0.47213712117980405,0,True
2015-01-12,DEMO0024,0.9899273359776318,0,True
2015-01-12,DEMO0025,0.9544103151103216,0,True
2015-01-12,DEMO0026,0.6116058029335267,0,True
2015-01-12,DEMO0027,0.27994548763251803,0,True
2015-01-12,DEMO0028,0.17909548731972885,0,True
2015-01-12,DEMO0029,0.8440751070534649,0,True
2015-01-12,DEMO0030,0.5760706260434264,0,True
2015-01-12,DEMO0031,0.6388269891698591,0,True
2015-01-12,DEMO0032,0.011774665551839385,0,True
2015-01-12,DEMO0033,0.7679500989824888,0,True
2015-01-12,DEMO0034,0.6314013716486166,0,True
2015-01-12,DEMO0035,0.17966729207069565,0,True
2015-01-12,DEMO0036,0.3641037362394459,0,True
2015-01-12,DEMO0037,0.5763500578812673,0,True
2015-01-12,DEMO0038,0.5153672509974,0,True
2015-01-12,DEMO0039,0.41587872441518436,0,True
2015-01-12,DEMO0040,0.4703468513766127,0,True
2015-01-12,DEMO0041,0.4274816900757181,0,True
2015-01-12,DEMO0042,0.5442624266179426,0,True
2015-01-12,DEMO0043,0.9250049876847124,0,True
2015-01-12,DEMO0044,0.011774665551839385,0,True
2015-01-12,DEMO0045,0.4318485164916897,0,True
2015-01-12,DEMO0046,0.5511761775524393,0,True
2015-01-12,DEMO0047,0.5856675735439081,0,True
2015-01-12,DEMO0048,0.392858763501521,0,True
2015-01-12,DEMO0049,0.011774665551839385,0,True
2015-01-12,DEMO0050,0.5949056193644772,0,True
2015-01-13,DEMO0001,0.9899273359776318,1,True
2015-01-13,DEMO0002,0.05743323654411958,1,True
2015-01-13,DEMO0003,0.7495873182866104,1,True
2015-01-13,DEMO0004,0.40538420618315196,1,True
2015-01-13,DEMO0005,0.482518540775633,1,True
2015-01-13,DEMO0006,0.19627541844274016,1,True
2015-01-13,DEMO0007,0.4036720867199944,1,True
2015-01-13,DEMO0008,0.8755123378990037,1,True
2015-01-13,DEMO0009,0.668419640728634,1,True
2015-01-13,DEMO0010,0.9899273359776318,1,True
2015-01-13,DEMO0011,0.840111285885706,1,True
2015-01-13,DEMO0012,0.6269749205913536,1,True
2015-01-13,DEMO0013,0.9899273359776318,1,True
2015-01-13,DEMO0014,0.6269479236076678,1,True
2015-01-13,DEMO0015,0.7392412370938101,1,True
2015-01-13,DEMO0016,0.41460861946739813,1,True
2015-01-13,DEMO0017,0.5194315177685443,1,True
2015-01-13,DEMO0018,0.29889223525497816,1,True
2015-01-13,DEMO0019,0.7858899658589619,1,True
2015-01-13,DEMO0020,0.16007404066931902,1,True
2015-01-13,DEMO0021,0.7260667145295643,1,True
2015-01-13,DEMO0022,0.4451850935534212,1,True
2015-01-13,DEMO0023,0.8383316607422296,1,True
2015-01-13,DEMO0024,0.7169788204580233,1,True
2015-01-13,DEMO0025,0.9899273359776318,1,True
2015-01-13,DEMO0026,0.711178089975376,1,True
2015-01-13,DEMO0027,0.04641193947004102,1,True
2015-01-13,DEMO0028,0.48089363656525896,1,True
2015-01-13,DEMO0029,0.1618916656089907,1,True
2015-01-13,DEMO0030,0.3506067053028662,1,True
2015-01-13,DEMO0031,0.9364759284019478,1,True
2015-01-13,DEMO0032,0.684261736529844,1,True
2015-01-13,DEMO0033,0.29845731529204567,1,True
2015-01-13,DEMO0034,0.2075860530557212,1,True
2015-01-13,DEMO0035,0.5096847597038684,1,True
2015-01-13,DEMO0036,0.14903032057658688,1,True
2015-01-13,DEMO0037,0.3064796498044501,1,True
2015-01-13,DEMO0038,0.5902908500438923,1,True
2015-01-13,DEMO0039,0.8337316008223212,1,True
2015-01-13,DEMO0040,0.675955868597424,1,True
2015-01-13,DEMO0041,0.011774665551839385,1,True
2015-01-13,DEMO0042,0.5880845778759718,1,True
2015-01-13,DEMO0043,0.5210156986203694,1,True
2015-01-13,DEMO0044,0.6197013402392888,1,True
2015-01-13,DEMO0045,0.9667814379498925,1,True
2015-01-13,DEMO0046,0.011774665551839385,1,True
2015-01-13,DEMO0047,0.32958432446070973,1,True
2015-01-13,DEMO0048,0.6708015252271345,1,True
2015-01-13,DEMO0049,0.04365389266970432,1,True
2015-01-13,DEMO0050,0.926291635851779,1,True
2015-01-14,DEMO0001,0.6065568866032173,2,True
2015-01-14,DEMO0002,0.7446093907148784,2,True
2015-01-14,DEMO0003,0.3354039533927762,2,True
2015-01-14,DEMO0004,0.7351349768983783,2,True
2015-01-14,DEMO0005,0.8086628857888907,2,True
2015-01-14,DEMO0006,0.567447542372245,2,True
2015-01-14,DEMO0007,0.5678871583005015,2,True
2015-01-14,DEMO0008,0.5782628315222755,2,True
2015-01-14,DEMO0009,0.25099478780031814,2,True
2015-01-14,DEMO0010,0.45763346539280847,2,True
2015-01-14,DEMO0011,0.45619186283773017,2,True
2015-01-14,DEMO0012,0.6108977720527243,2,True
2015-01-14,DEMO0013,0.7888460926668897,2,True
2015-01-14,DEMO0014,0.19464798999498611,2,True
2015-01-14,DEMO0015,0.4641343355601734,2,True
2015-01-14,DEMO0016,0.9278812271259642,2,True
2015-01-14,DEMO0017,0.28556570452982216,2,True
2015-01-14,DEMO0018,0.2628579770195974,2,True
2015-01-14,DEMO0019,0.5586222059529268,2,True
2015-01-14,DEMO0020,0.7439746524663801,2,True
2015-01-14,DEMO0021,0.5035197959337145,2,True
2015-01-14,DEMO0022,0.8838596760998342,2,True
2015-01-14,DEMO0023,0.747556766155427,2,True
2015-01-14,DEMO0024,0.7432341642476608,2,True
2015-01-14,DEMO0025,0.6601812068077277,2,True
2015-01-14,DEMO0026,0.9899273359776318,2,True
2015-01-14,DEMO0027,0.4409962304558389,2,True
2015-01-14,DEMO0028,0.011774665551839385,2,True
2015-01-14,DEMO0029,0.9633302304811144,2,True
2015-01-14,DEMO0030,0.36809478307689336,2,True
2015-01-14,DEMO0031,0.5313638104167412,2,True
2015-01-14,DEMO0032,0.8782565127932418,2,True
2015-01-14,DEMO0033,0.037688373532558606,2,True
2015-01-14,DEMO0034,0.1389015462335717,2,True
2015-01-14,DEMO0035,0.037971738495718776,2,True
2015-01-14,DEMO0036,0.2709737200046246,2,True
2015-01-14,DEMO0037,0.6271336710430433,2,True
2015-01-14,DEMO0038,0.651541537720953,2,True
2015-01-14,DEMO0039,0.5799749483336156,2,True
2015-01-14,DEMO0040,0.09239054106681138,2,True
2015-01-14,DEMO0041,0.011774665551839385,2,True
2015-01-14,DEMO0042,0.5159119201012962,2,True
2015-01-14,DEMO0043,0.3640312134054281,2,True
2015-01-14,DEMO0044,0.6328347704197506,2,True
2015-01-14,DEMO0045,0.7028581559723078,2,True
2015-01-14,DEMO0046,0.5401282823329014,2,True
2015-01-14,DEMO0047,0.7196531377638561,2,True
2015-01-14,DEMO0048,0.5663890716667406,2,True
2015-01-14,DEMO0049,0.6532380437552446,2,True
2015-01-14,DEMO0050,0.29679949999515126,2,True
2015-01-15,DEMO0001,0.44837196770418203,3,True
2015-01-15,DEMO0002,0.5570258032172112,3,True
2015-01-15,DEMO0003,0.7370878044104887,3,True
2015-01-15,DEMO0004,0.3865579624607585,3,True
2015-01-15,DEMO0005,0.6506695683737536,3,True
2015-01-15,DEMO0006,0.4234802401787586,3,True
2015-01-15,DEMO0007,0.46628983562503545,3,True
2015-01-15,DEMO0008,0.7396831603084055,3,True
2015-01-15,DEMO0009,0.011774665551839385,3,True
2015-01-15,DEMO0010,0.12596163610297428,3,True
2015-01-15,DEMO0011,0.0723508314682706,3,True
2015-01-15,DEMO0012,0.011774665551839385,3,True
2015-01-15,DEMO0013,0.30442307888493136,3,True
2015-01-15,DEMO0014,0.7165645454882386,3,True
2015-01-15,DEMO0015,0.4179823369232178,3,True
2015-01-15,DEMO0016,0.557318515879793,3,True
2015-01-15,DEMO0017,0.8146517296477623,3,True
2015-01-15,DEMO0018,0.8834917713090631,3,True
2015-01-15,DEMO0019,0.48026294945244813,3,True
2015-01-15,DEMO0020,0.8909683955095717,3,True
2015-01-15,DEMO0021,0.52681607911547,3,True
2015-01-15,DEMO0022,0.2584850616184774,3,True
2015-01-15,DEMO0023,0.3286325825596019,3,True
2015-01-15,DEMO0024,0.0728268240591523,3,True
2015-01-15,DEMO0025,0.24383893061555517,3,True
2015-01-15,DEMO0026,0.3968707441457845,3,True
2015-01-15,DEMO0027,0.7321966445442248,3,True
2015-01-15,DEMO0028,0.9899273359776318,3,True
2015-01-15,DEMO0029,0.1012194975367589,3,True
2015-01-15,DEMO0030,0.6136210219443415,3,True
2015-01-15,DEMO0031,0.1998418799942836,3,True
2015-01-15,DEMO0032,0.6372547717346536,3,True
2015-01-15,DEMO0033,0.4623798757404664,3,True
2015-01-15,DEMO0034,0.011774665551839385,3,True
2015-01-15,DEMO0035,0.7681979297495745,3,True
2015-01-15,DEMO0036,0.32557251864674075,3,True
2015-01-15,DEMO0037,0.34609748039202626,3,True
2015-01-15,DEMO0038,0.19141011103756156,3,True
2015-01-15,DEMO0039,0.3113458521391257,3,True
2015-01-15,DEMO0040,0.6237428414345965,3,True
2015-01-15,DEMO0041,0.4455911780977157,3,True
2015-01-15,DEMO0042,0.5950980269148771,3,True
2015-01-15,DEMO0043,0.6046993296926505,3,True
2015-01-15,DEMO0044,0.8814639772963685,3,True
2015-01-15,DEMO0045,0.4012674263912937,3,True
2015-01-15,DEMO0046,0.07388877321646348,3,True
2015-01-15,DEMO0047,0.8083022899004206,3,True
2015-01-15,DEMO0048,0.40452887554246214,3,True
2015-01-15,DEMO0049,0.8219768542462641,3,True
2015-01-15,DEMO0050,0.6108929364008219,3,True
2015-01-16,DEMO0001,0.46236518807319016,4,True
2015-01-16,DEMO0002,0.6009044137537932,4,True
2015-01-16,DEMO0003,0.9899273359776318,4,True
2015-01-16,DEMO0004,0.9899273359776318,4,True
2015-01-16,DEMO0005,0.520250004847401,4,True
2015-01-16,DEMO0006,0.5464644664265865,4,True
2015-01-16,DEMO0007,0.8109054903481935,4,True
2015-01-16,DEMO0008,0.25609979149550005,4,True
2015-01-16,DEMO0009,0.5963706152234588,4,True
2015-01-16,DEMO0010,0.49275540477825375,4,True
2015-01-16,DEMO0011,0.5908389696485903,4,True
2015-01-16,DEMO0012,0.2596482556542399,4,True
2015-01-16,DEMO0013,0.041352256180412106,4,True
2015-01-16,DEMO0014,0.011774665551839385,4,True
2015-01-16,DEMO0015,0.1776600079191218,4,True
2015-01-16,DEMO0016,0.36781307798534424,4,True
2015-01-16,DEMO0017,0.41558415973781615,4,True
2015-01-16,DEMO0018,0.9899273359776318,4,True
2015-01-16,DEMO0019,0.8194945124609201,4,True
2015-01-16,DEMO0020,0.2224892842471799,4,True
2015-01-16,DEMO0021,0.6005962695665189,4,True
2015-01-16,DEMO0022,0.3827078794177111,4,True
2015-01-16,DEMO0023,0.418132514076226,4,True
2015-01-16,DEMO0024,0.5537203401599426,4,True
2015-01-16,DEMO0025,0.6789608775230694,4,True
2015-01-16,DEMO0026,0.40228577725881276,4,True
2015-01-16,DEMO0027,0.8073291984778294,4,True
2015-01-16,DEMO0028,0.17057183815437515,4,True
2015-01-16,DEMO0029,0.5020513058620949,4,True
2015-01-16,DEMO0030,0.9899273359776318,4,True
2015-01-16,DEMO0031,0.5646190201619656,4,True
2015-01-16,DEMO0032,0.9139552226931217,4,True
2015-01-16,DEMO0033,0.5266410031507434,4,True
2015-01-16,DEMO0034,0.6678774658892694,4,True
2015-01-16,DEMO0035,0.4838294597286651,4,True
2015-01-16,DEMO0036,0.45102888827898957,4,True
2015-01-16,DEMO0037,0.2752039393075394,4,True
2015-01-16,DEMO0038,0.6244388143588944,4,True
2015-01-16,DEMO0039,0.2544034893729683,4,True
2015-01-16,DEMO0040,0.6923594945002719,4,True
2015-01-16,DEMO0041,0.8135170930083063,4,True
2015-01-16,DEMO0042,0.606029994587211,4,True
2015-01-16,DEMO0043,0.41758839100730394,4,True
2015-01-16,DEMO0044,0.631270093915011,4,True
2015-01-16,DEMO0045,0.41111503967343715,4,True
2015-01-16,DEMO0046,0.7702908654445806,4,True
2015-01-16,DEMO0047,0.011774665551839385,4,True
2015-01-16,DEMO0048,0.40333976476040295,4,True
2015-01-16,DEMO0049,0.011774665551839385,4,True
2015-01-16,DEMO0050,0.068634010062326,4,True
2015-01-19,DEMO0001,0.8939349226962848,0,True
2015-01-19,DEMO0002,0.7586393053425962,0,True
2015-01-19,DEMO0003,0.2925250910865772,0,True
2015-01-19,DEMO0004,0.06648550667575892,0,True
2015-01-19,DEMO0005,0.011774665551839385,0,True
2015-01-19,DEMO0006,0.34332756159471395,0,True
2015-01-19,DEMO0007,0.9899273359776318,0,True
2015-01-19,DEMO0008,0.6257617887077551,0,True
2015-01-19,DEMO0009,0.33868659037114307,0,True
2015-01-19,DEMO0010,0.6344786148328817,0,True
2015-01-19,DEMO0011,0.04961101275251506,0,True
2015-01-19,DEMO0012,0.41439141741061075,0,True
2015-01-19,DEMO0013,0.5289380788529287,0,True
2015-01-19,DEMO0014,0.47536622939207035,0,True
2015-01-19,DEMO0015,0.7285076904509165,0,True
2015-01-19,DEMO0016,0.5997119913478779,0,True
2015-01-19,DEMO0017,0.6931506909294457,0,True
2015-01-19,DEMO0018,0.30150519298365136,0,True
